datetime,download_speed,upload_speed,ping
2024-07-06 08:58,29.27,10.52,46
2024-07-06 09:07,42.47,10.61,52
2024-07-06 09:10,31.05,10.83,49
2024-07-06 09:15,33.84,10.28,49
2024-07-06 09:20,47.08,10.65,47
2024-07-06 09:25,45.98,11.27,51
2024-07-06 09:27,43.50,10.70,52
2024-07-06 09:35,31.84,10.46,54
2024-07-06 09:40,41.86,11.15,52
2024-07-06 09:45,27.38,12.02,62
2024-07-06 09:50,28.29,11.33,51
2024-07-06 09:55,28.31,12.10,47
2024-07-06 09:58,24.81,11.86,49
2024-07-06 10:07,13.83,10.66,55
2024-07-06 10:10,16.83,10.63,51
2024-07-06 10:15,35.66,11.13,50
2024-07-06 10:20,27.31,10.48,49
2024-07-06 10:25,32.99,10.38,49
2024-07-06 10:27,45.02,11.71,51
2024-07-06 10:35,39.33,9.29,50
2024-07-06 10:40,36.80,11.70,55
2024-07-06 10:45,21.12,11.37,49
2024-07-06 10:50,12.11,10.47,42
2024-07-06 10:55,30.00,7.75,37
2024-07-06 10:58,34.85,11.25,34
2024-07-06 11:07,53.86,11.47,40
2024-07-06 11:10,37.73,11.43,34
2024-07-06 11:15,38.94,11.59,35
2024-07-06 11:20,20.76,10.42,35
2024-07-06 11:25,20.37,10.90,42
2024-07-06 11:27,40.26,11.48,37
2024-07-06 11:35,40.31,10.63,36
2024-07-06 11:40,27.47,11.66,34
2024-07-06 11:45,10.60,11.80,37
2024-07-06 11:50,43.22,11.57,43
2024-07-06 11:55,24.29,10.69,37
2024-07-06 11:58,22.05,10.61,37
2024-07-06 12:07,24.90,10.41,53
2024-07-06 12:10,38.24,11.44,45
2024-07-06 12:15,21.61,9.99,41
2024-07-06 12:20,43.15,11.34,39
2024-07-06 12:25,17.08,11.15,37
2024-07-06 12:27,43.28,11.69,39
2024-07-06 12:35,45.39,10.40,36
2024-07-06 12:40,34.19,10.86,45
2024-07-06 12:45,33.45,11.04,36
2024-07-06 12:50,56.04,11.23,36
2024-07-06 12:55,31.13,10.47,37
2024-07-06 12:58,22.26,11.45,37
2024-07-06 13:07,24.52,10.15,39
2024-07-06 13:10,27.40,10.28,34
2024-07-06 13:15,37.20,11.52,36
2024-07-06 13:20,31.84,10.57,34
2024-07-06 13:25,20.90,10.58,36
2024-07-06 13:27,21.16,10.10,35
2024-07-06 13:35,46.04,11.06,36
2024-07-06 13:40,45.90,10.68,45
2024-07-06 13:45,30.68,11.41,36
2024-07-06 13:50,32.45,10.80,93
2024-07-06 13:55,47.20,11.67,38
2024-07-06 13:58,48.69,10.82,40
2024-07-06 14:07,25.20,10.71,45
2024-07-06 14:10,27.92,11.28,39
2024-07-06 14:15,42.26,11.50,39
2024-07-06 14:20,24.26,10.40,43
2024-07-06 14:25,23.27,10.87,40
2024-07-06 14:27,31.47,11.73,40
2024-07-06 14:35,53.57,11.71,53
2024-07-06 14:40,40.04,11.64,37
2024-07-06 14:45,24.78,11.59,42
2024-07-06 14:50,27.13,11.45,40
2024-07-06 14:55,31.96,10.54,42
2024-07-06 14:58,25.74,11.53,38
2024-07-06 15:07,17.75,10.53,41
2024-07-06 15:10,11.98,10.09,41
2024-07-06 15:15,32.67,11.66,43
2024-07-06 15:20,26.07,11.12,41
2024-07-06 15:25,31.78,10.46,43
2024-07-06 15:27,27.94,10.56,42
2024-07-06 15:35,6.91,10.50,46
2024-07-06 15:40,24.83,10.88,43
2024-07-06 15:45,20.33,10.47,39
2024-07-06 15:50,28.98,10.31,36
2024-07-06 15:55,23.40,11.73,43
2024-07-06 15:58,11.76,10.67,43
2024-07-06 16:07,22.49,10.89,45
2024-07-06 16:10,6.22,11.59,41
2024-07-06 16:15,36.86,10.97,38
2024-07-06 16:20,28.65,11.31,42
2024-07-06 16:25,27.46,11.06,41
2024-07-06 16:27,23.36,10.49,39
2024-07-06 16:35,24.79,11.34,73
2024-07-06 16:40,18.21,10.65,38
2024-07-06 16:45,7.88,10.70,40
2024-07-06 16:50,5.47,11.39,44
2024-07-06 16:55,4.42,9.49,35
2024-07-06 16:58,9.14,10.95,36
2024-07-06 17:07,6.91,11.18,42
2024-07-06 17:10,9.11,10.72,35
2024-07-06 17:15,2.99,11.12,38
2024-07-06 17:20,2.88,11.24,39
2024-07-06 17:25,29.21,11.73,41
2024-07-06 17:27,12.68,11.54,37
2024-07-06 17:35,17.74,10.39,38
2024-07-06 17:40,14.17,10.96,38
2024-07-06 17:45,26.84,10.46,39
2024-07-06 17:50,5.07,10.48,40
2024-07-06 17:55,5.44,8.93,40
2024-07-06 17:58,15.54,10.66,34
2024-07-06 18:07,31.43,10.44,43
2024-07-06 18:10,22.99,11.58,39
2024-07-06 18:15,0,0,0
2024-07-06 18:20,4.71,10.88,43
2024-07-06 18:25,12.35,10.93,38
2024-07-06 18:27,6.53,11.42,37
2024-07-06 18:35,3.95,9.98,41
2024-07-06 18:40,18.44,10.50,33
2024-07-06 18:45,8.37,9.23,52
2024-07-06 18:50,3.12,0.49,58
2024-07-06 18:55,9.04,6.07,64
2024-07-06 18:58,13.77,10.88,47
2024-07-06 19:07,26.01,10.29,51
2024-07-06 19:10,1.65,9.08,55
2024-07-06 19:15,5.35,10.86,58
2024-07-06 19:20,10.64,10.28,42
2024-07-06 19:25,11.72,10.52,40
2024-07-06 19:27,12.27,10.83,35
2024-07-06 19:35,19.15,11.83,37
2024-07-06 19:40,19.94,11.05,36
2024-07-06 19:45,16.07,10.42,36
2024-07-06 19:50,4.39,10.74,36
2024-07-06 19:55,13.21,11.10,38
2024-07-06 19:58,11.83,10.53,38
2024-07-06 20:07,20.17,10.85,37
2024-07-06 20:10,21.68,10.45,43
2024-07-06 20:15,16.26,10.99,43
2024-07-06 20:20,15.00,10.43,37
2024-07-06 20:25,0,0,0
2024-07-06 20:27,10.32,10.77,47
2024-07-06 20:35,9.04,8.44,46
2024-07-06 20:40,4.35,11.16,37
2024-07-06 20:45,15.26,10.33,39
2024-07-06 20:50,11.97,11.31,36
2024-07-06 20:55,2.43,10.66,37
2024-07-06 20:58,12.73,11.55,36
2024-07-06 21:07,3.77,9.57,45
2024-07-06 21:10,4.61,10.43,42
2024-07-06 21:15,4.05,11.80,43
2024-07-06 21:20,15.57,10.48,42
2024-07-06 21:25,0.51,0.00,213
2024-07-06 21:27,2.47,10.41,43
2024-07-06 21:35,4.96,8.91,39
2024-07-06 21:40,5.74,5.27,36
2024-07-06 21:45,1.71,11.24,38
2024-07-06 21:50,1.17,3.16,43
2024-07-06 21:55,0.62,2.38,96
2024-07-06 21:58,2.22,10.61,43
2024-07-06 22:07,9.59,8.32,42
2024-07-06 22:10,11.69,9.33,38
2024-07-06 22:15,7.21,10.19,46
2024-07-06 22:20,2.27,7.29,46
2024-07-06 22:25,3.53,11.04,38
2024-07-06 22:27,13.03,10.51,109
2024-07-06 22:35,9.67,10.75,40
2024-07-06 22:40,5.00,11.34,38
2024-07-06 22:45,17.11,10.61,33
2024-07-06 22:50,31.41,11.53,75
2024-07-06 22:55,19.23,10.88,35
2024-07-06 22:58,36.43,10.79,38
2024-07-06 23:07,23.66,11.55,39
2024-07-06 23:10,12.74,10.83,36
2024-07-06 23:15,9.92,11.17,36
2024-07-06 23:20,5.81,11.81,39
2024-07-06 23:25,22.36,10.46,35
2024-07-06 23:27,33.88,11.24,37
2024-07-06 23:35,15.48,11.14,37
2024-07-06 23:40,22.25,11.43,40
2024-07-06 23:45,17.25,10.95,38
2024-07-06 23:50,35.29,10.48,36
2024-07-06 23:55,38.50,10.45,38
2024-07-06 23:58,5.41,10.44,38
2024-07-07 00:07,3.91,11.01,36
2024-07-07 00:10,13.28,10.41,36
2024-07-07 00:15,8.01,10.67,39
2024-07-07 00:20,11.42,11.79,39
2024-07-07 00:25,10.71,11.60,38
2024-07-07 00:27,7.07,10.31,71
2024-07-07 00:35,24.55,11.49,39
2024-07-07 00:40,3.99,10.88,39
2024-07-07 00:45,39.74,11.67,36
2024-07-07 00:50,19.75,11.74,36
2024-07-07 00:55,21.25,11.91,38
2024-07-07 00:58,23.90,10.40,32
2024-07-07 01:07,32.74,11.70,47
2024-07-07 01:10,21.52,11.70,37
2024-07-07 01:15,41.69,11.75,39
2024-07-07 01:20,48.78,10.70,38
2024-07-07 01:25,44.42,11.11,40
2024-07-07 01:27,45.73,10.45,39
2024-07-07 01:35,52.58,11.37,38
2024-07-07 01:40,39.15,10.53,39
2024-07-07 01:45,39.50,11.80,41
2024-07-07 01:50,55.68,10.73,39
2024-07-07 01:55,54.99,10.51,39
2024-07-07 01:58,19.46,11.77,39
2024-07-07 02:07,53.93,11.45,41
2024-07-07 02:10,49.45,10.60,35
2024-07-07 02:15,49.43,11.02,41
2024-07-07 02:20,37.87,11.03,38
2024-07-07 02:25,53.96,10.63,37
2024-07-07 02:27,56.66,10.43,41
2024-07-07 02:35,55.65,11.78,38
2024-07-07 02:40,54.19,11.35,38
2024-07-07 02:45,55.39,11.27,35
2024-07-07 02:50,56.47,10.69,36
2024-07-07 02:55,52.75,10.50,39
2024-07-07 02:58,56.36,11.59,37
2024-07-07 03:07,52.65,10.50,39
2024-07-07 03:10,56.64,11.60,38
2024-07-07 03:15,56.46,11.89,37
2024-07-07 03:20,56.45,11.65,43
2024-07-07 03:25,54.28,10.51,34
2024-07-07 03:27,55.81,10.64,37
2024-07-07 03:35,54.70,10.48,37
2024-07-07 03:40,46.02,10.90,39
2024-07-07 03:45,50.04,10.61,46
2024-07-07 03:50,55.86,11.02,40
2024-07-07 03:55,56.12,10.67,33
2024-07-07 03:58,55.16,10.46,35
2024-07-07 04:07,56.15,11.79,38
2024-07-07 04:10,54.68,10.55,36
2024-07-07 04:15,29.36,10.98,37
2024-07-07 04:20,55.74,10.58,39
2024-07-07 04:25,55.87,11.81,39
2024-07-07 04:27,21.94,11.18,33
2024-07-07 04:35,56.07,10.45,36
2024-07-07 04:40,56.10,11.72,44
2024-07-07 04:45,22.12,11.47,45
2024-07-07 04:50,56.73,11.89,56
2024-07-07 04:55,42.01,10.45,63
2024-07-07 04:58,56.45,10.49,50
2024-07-07 05:07,55.97,11.89,54
2024-07-07 05:10,54.70,11.43,49
2024-07-07 05:15,17.40,10.51,64
2024-07-07 05:20,55.59,10.91,48
2024-07-07 05:25,55.88,11.28,52
2024-07-07 05:27,18.22,9.99,58
2024-07-07 05:35,44.49,11.50,53
2024-07-07 05:40,52.92,10.76,46
2024-07-07 05:45,46.93,10.73,65
2024-07-07 05:50,38.83,11.22,61
2024-07-07 05:55,54.91,10.69,51
2024-07-07 05:58,55.66,11.15,56
2024-07-07 06:07,52.95,11.91,51
2024-07-07 06:10,40.92,10.52,67
2024-07-07 06:15,40.87,11.20,58
2024-07-07 06:20,52.97,10.95,50
2024-07-07 06:25,47.18,10.57,61
2024-07-07 06:27,54.49,11.06,52
2024-07-07 06:35,50.46,11.73,49
2024-07-07 06:40,49.82,10.85,49
2024-07-07 06:45,55.89,11.00,49
2024-07-07 06:50,38.30,11.73,63
2024-07-07 06:55,55.55,10.67,52
2024-07-07 06:58,38.98,10.96,61
2024-07-07 07:07,54.59,10.60,51
2024-07-07 07:10,56.20,10.51,55
2024-07-07 07:15,49.79,10.89,49
2024-07-07 07:20,50.37,10.62,49
2024-07-07 07:25,56.32,11.70,50
2024-07-07 07:27,52.79,11.55,55
2024-07-07 07:35,49.16,10.66,46
2024-07-07 07:40,53.92,10.65,49
2024-07-07 07:45,56.48,11.65,51
2024-07-07 07:50,55.26,11.44,60
2024-07-07 07:55,55.00,10.96,48
2024-07-07 07:58,45.68,10.45,47
2024-07-07 08:07,32.79,11.30,47
2024-07-07 08:10,41.05,10.45,49
2024-07-07 08:15,54.63,10.45,45
2024-07-07 08:20,52.88,10.34,46
2024-07-07 08:25,50.59,10.82,47
2024-07-07 08:27,38.26,10.53,48
2024-07-07 08:35,29.65,11.41,73
2024-07-07 08:40,23.80,11.02,48
2024-07-07 08:45,24.83,10.37,49
2024-07-07 08:50,20.75,11.42,53
2024-07-07 08:55,55.00,10.54,47
2024-07-07 08:58,42.94,10.65,50
2024-07-07 09:07,41.56,11.14,52
2024-07-07 09:10,32.46,11.27,47
2024-07-07 09:15,25.60,10.42,46
2024-07-07 09:20,40.95,10.83,53
2024-07-07 09:25,37.84,11.56,44
2024-07-07 09:27,35.91,11.25,48
2024-07-07 09:35,52.53,10.52,55
2024-07-07 09:40,38.01,10.48,46
2024-07-07 09:45,50.18,10.89,51
2024-07-07 09:50,23.35,11.24,50
2024-07-07 09:55,28.92,10.63,53
2024-07-07 09:58,18.32,12.15,48
2024-07-07 10:07,28.70,11.18,58
2024-07-07 10:10,32.81,10.48,44
2024-07-07 10:15,17.24,10.49,46
2024-07-07 10:20,13.50,9.60,53
2024-07-07 10:25,24.68,10.95,43
2024-07-07 10:27,30.65,10.85,48
2024-07-07 10:35,13.62,10.62,46
2024-07-07 10:40,4.64,11.60,46
2024-07-07 10:45,9.24,10.86,51
2024-07-07 10:50,17.09,10.91,66
2024-07-07 10:55,36.24,10.63,57
2024-07-07 10:58,31.81,11.00,52
2024-07-07 11:07,6.02,11.88,63
2024-07-07 11:10,8.91,11.40,58
2024-07-07 11:15,9.00,11.22,59
2024-07-07 11:20,6.00,10.54,66
2024-07-07 11:25,5.64,11.03,73
2024-07-07 11:27,7.81,11.05,60
2024-07-07 11:35,4.69,11.20,83
2024-07-07 11:40,8.29,10.61,75
2024-07-07 11:45,3.39,10.87,73
2024-07-07 11:50,6.52,11.57,64
2024-07-07 11:55,12.98,10.42,61
2024-07-07 11:58,28.99,10.78,57
2024-07-07 12:07,23.81,5.35,56
2024-07-07 12:10,11.47,11.25,55
2024-07-07 12:15,26.95,11.95,64
2024-07-07 12:20,22.98,10.52,60
2024-07-07 12:25,36.28,11.71,61
2024-07-07 12:27,32.59,12.14,62
2024-07-07 12:35,29.77,11.11,60
2024-07-07 12:40,21.25,10.88,57
2024-07-07 12:45,23.27,10.48,60
2024-07-07 12:50,34.44,11.35,60
2024-07-07 12:55,37.96,10.70,59
2024-07-07 12:58,32.71,10.48,51
2024-07-07 13:07,26.68,9.25,62
2024-07-07 13:10,34.16,11.63,69
2024-07-07 13:15,22.67,11.11,59
2024-07-07 13:20,29.83,11.23,63
2024-07-07 13:25,16.01,9.53,76
2024-07-07 13:27,7.59,10.75,53
2024-07-07 13:35,32.33,10.56,57
2024-07-07 13:40,30.67,11.78,61
2024-07-07 13:45,26.96,10.92,55
2024-07-07 13:50,27.92,11.19,47
2024-07-07 13:55,24.22,10.48,41
2024-07-07 13:58,33.98,10.52,42
2024-07-07 14:07,26.57,11.06,41
2024-07-07 14:10,24.58,10.70,42
2024-07-07 14:15,41.45,11.84,43
2024-07-07 14:20,38.49,10.64,37
2024-07-07 14:25,42.29,10.59,44
2024-07-07 14:27,23.86,11.48,39
2024-07-07 14:35,42.10,10.70,41
2024-07-07 14:40,39.26,11.57,50
2024-07-07 14:45,39.77,11.89,47
2024-07-07 14:50,9.13,10.68,53
2024-07-07 14:55,20.47,10.92,49
2024-07-07 14:58,39.42,11.58,41
2024-07-07 15:07,30.25,9.95,47
2024-07-07 15:10,19.83,11.22,43
2024-07-07 15:15,48.04,11.55,40
2024-07-07 15:20,14.92,10.57,41
2024-07-07 15:25,46.46,10.44,41
2024-07-07 15:27,45.25,10.44,43
2024-07-07 15:35,27.05,11.53,46
2024-07-07 15:40,54.05,11.40,42
2024-07-07 15:45,42.10,11.26,41
2024-07-07 15:50,40.42,10.47,43
2024-07-07 15:55,34.56,10.54,47
2024-07-07 15:58,30.92,11.57,56
2024-07-07 16:07,34.45,10.95,40
2024-07-07 16:10,44.75,10.96,40
2024-07-07 16:15,38.81,10.43,39
2024-07-07 16:20,34.34,11.41,45
2024-07-07 16:25,46.27,10.52,53
2024-07-07 16:27,34.98,11.43,37
2024-07-07 16:35,22.28,10.61,49
2024-07-07 16:40,38.40,10.81,49
2024-07-07 16:45,34.58,11.45,46
2024-07-07 16:50,29.01,11.40,56
2024-07-07 16:55,23.61,10.74,50
2024-07-07 16:58,24.04,9.63,42
2024-07-07 17:07,33.57,11.48,44
2024-07-07 17:10,44.37,10.95,52
2024-07-07 17:15,38.28,10.40,49
2024-07-07 17:20,39.96,9.64,59
2024-07-07 17:25,30.99,10.76,48
2024-07-07 17:27,32.95,7.35,41
2024-07-07 17:35,2.02,5.20,61
2024-07-07 17:40,41.50,11.67,49
2024-07-07 17:45,27.30,11.59,46
2024-07-07 17:50,33.00,10.40,49
2024-07-07 17:55,28.59,10.47,50
2024-07-07 17:58,30.63,10.67,45
2024-07-07 18:07,9.23,10.36,45
2024-07-07 18:10,2.76,11.25,49
2024-07-07 18:15,2.29,11.84,49
2024-07-07 18:20,4.66,10.13,53
2024-07-07 18:25,3.37,10.74,51
2024-07-07 18:27,5.34,10.59,41
2024-07-07 18:35,6.97,11.75,52
2024-07-07 18:40,7.24,11.52,49
2024-07-07 18:45,0.00,3.39,51
2024-07-07 18:50,15.28,10.89,53
2024-07-07 18:55,2.72,11.54,49
2024-07-07 18:58,7.22,11.08,46
2024-07-07 19:07,19.67,10.49,47
2024-07-07 19:10,28.83,10.74,50
2024-07-07 19:15,28.11,10.70,47
2024-07-07 19:20,0.00,4.13,49
2024-07-07 19:25,33.72,10.59,54
2024-07-07 19:27,22.54,11.54,46
2024-07-07 19:35,35.62,10.37,47
2024-07-07 19:40,16.42,10.75,48
2024-07-07 19:45,15.07,11.88,46
2024-07-07 19:50,14.21,11.18,44
2024-07-07 19:55,20.16,10.49,44
2024-07-07 19:58,29.83,10.02,42
2024-07-07 20:07,21.81,10.52,41
2024-07-07 20:10,19.78,11.11,43
2024-07-07 20:15,32.59,10.41,44
2024-07-07 20:20,26.99,11.74,44
2024-07-07 20:25,19.34,10.56,39
2024-07-07 20:27,8.02,11.39,37
2024-07-07 20:35,34.51,11.37,44
2024-07-07 20:40,13.82,11.07,41
2024-07-07 20:45,16.42,10.81,41
2024-07-07 20:50,5.25,11.52,39
2024-07-07 20:55,27.27,11.41,39
2024-07-07 20:58,17.47,11.33,41
2024-07-07 21:07,20.94,11.75,54
2024-07-07 21:10,7.00,10.12,40
2024-07-07 21:15,16.87,11.76,43
2024-07-07 21:20,17.15,10.61,42
2024-07-07 21:25,9.75,10.51,39
2024-07-07 21:27,10.32,10.70,37
2024-07-07 21:35,26.75,10.73,44
2024-07-07 21:40,26.96,11.38,41
2024-07-07 21:45,3.29,10.01,39
2024-07-07 21:50,4.16,11.75,41
2024-07-07 21:55,10.31,10.59,38
2024-07-07 21:58,3.96,11.47,39
2024-07-07 22:07,3.29,11.53,40
2024-07-07 22:10,9.16,11.31,35
2024-07-07 22:15,8.95,11.15,39
2024-07-07 22:20,13.31,10.55,36
2024-07-07 22:25,20.89,11.59,38
2024-07-07 22:27,33.66,10.56,34
2024-07-07 22:35,7.97,6.11,43
2024-07-07 22:40,10.23,11.74,35
2024-07-07 22:45,13.52,10.29,41
2024-07-07 22:50,17.27,10.68,56
2024-07-07 22:55,24.93,11.25,48
2024-07-07 22:58,38.51,10.53,46
2024-07-07 23:07,20.35,10.60,48
2024-07-07 23:10,19.51,10.77,48
2024-07-07 23:15,16.53,10.65,54
2024-07-07 23:20,31.78,10.31,47
2024-07-07 23:25,23.08,10.43,46
2024-07-07 23:27,15.33,10.51,49
2024-07-07 23:35,20.96,10.49,47
2024-07-07 23:40,30.54,10.68,46
2024-07-07 23:45,35.41,10.74,46
2024-07-07 23:50,44.01,10.43,47
2024-07-07 23:55,50.91,10.62,47
2024-07-07 23:58,46.95,11.47,46
2024-07-08 00:07,40.86,10.56,49
2024-07-08 00:10,34.68,11.01,46
2024-07-08 00:15,55.88,11.08,48
2024-07-08 00:20,49.87,10.54,47
2024-07-08 00:25,42.52,10.39,54
2024-07-08 00:27,54.66,11.55,47
2024-07-08 00:35,50.99,10.80,48
2024-07-08 00:40,44.41,11.26,49
2024-07-08 00:45,55.16,10.36,46
2024-07-08 00:50,49.58,10.99,49
2024-07-08 00:55,20.08,11.26,73
2024-07-08 00:58,54.33,10.55,47
2024-07-08 01:07,52.91,11.51,50
2024-07-08 01:10,55.81,10.63,51
2024-07-08 01:15,38.89,10.86,48
2024-07-08 01:20,47.22,10.96,46
2024-07-08 01:25,50.60,9.96,48
2024-07-08 01:27,52.02,11.58,51
2024-07-08 01:35,55.41,10.60,50
2024-07-08 01:40,19.23,10.95,49
2024-07-08 01:45,56.36,10.89,48
2024-07-08 01:50,50.78,10.90,52
2024-07-08 01:55,38.27,10.61,45
2024-07-08 01:58,53.84,11.35,46
2024-07-08 02:07,54.95,11.12,47
2024-07-08 02:10,53.53,10.80,53
2024-07-08 02:15,29.06,10.51,58
2024-07-08 02:20,32.91,10.75,45
2024-07-08 02:25,34.77,10.89,47
2024-07-08 02:27,53.10,10.40,47
2024-07-08 02:35,34.66,10.82,47
2024-07-08 02:40,52.23,10.41,49
2024-07-08 02:45,38.59,11.70,46
2024-07-08 02:50,54.86,10.64,46
2024-07-08 02:55,32.37,10.47,44
2024-07-08 02:58,55.62,11.26,47
2024-07-08 03:07,53.10,10.58,44
2024-07-08 03:10,54.32,11.41,47
2024-07-08 03:15,50.22,11.88,48
2024-07-08 03:20,29.66,10.89,48
2024-07-08 03:25,54.12,11.52,47
2024-07-08 03:27,55.87,11.68,48
2024-07-08 03:35,51.64,11.88,44
2024-07-08 03:40,27.73,11.92,44
2024-07-08 03:45,52.62,11.57,81
2024-07-08 03:50,35.98,11.52,44
2024-07-08 03:55,54.07,10.90,45
2024-07-08 03:58,54.63,11.52,45
2024-07-08 04:07,19.51,10.83,53
2024-07-08 04:10,34.06,10.41,47
2024-07-08 04:15,55.77,10.34,45
2024-07-08 04:20,55.91,12.16,47
2024-07-08 04:25,10.17,10.41,50
2024-07-08 04:27,46.43,11.19,45
2024-07-08 04:35,55.36,10.50,45
2024-07-08 04:40,50.86,11.50,49
2024-07-08 04:45,54.28,10.58,47
2024-07-08 04:50,55.49,10.83,47
2024-07-08 04:55,19.39,11.35,46
2024-07-08 04:58,54.52,11.79,46
2024-07-08 05:07,55.90,11.45,45
2024-07-08 05:10,54.71,11.65,47
2024-07-08 05:15,51.57,10.09,45
2024-07-08 05:20,24.98,11.13,44
2024-07-08 05:25,50.55,10.72,44
2024-07-08 05:27,56.31,10.83,39
2024-07-08 05:35,16.58,11.15,51
2024-07-08 05:40,54.13,11.48,44
2024-07-08 05:45,52.68,11.08,48
2024-07-08 05:50,52.67,11.40,46
2024-07-08 05:55,42.01,11.71,48
2024-07-08 05:58,48.30,11.50,46
2024-07-08 06:07,55.95,11.24,49
2024-07-08 06:10,53.10,10.47,48
2024-07-08 06:15,55.11,11.16,49
2024-07-08 06:20,51.11,10.65,45
2024-07-08 06:25,48.06,10.47,46
2024-07-08 06:27,52.40,11.20,46
2024-07-08 06:35,52.05,11.40,51
2024-07-08 06:40,55.17,10.98,49
2024-07-08 06:45,46.12,10.46,48
2024-07-08 06:50,44.57,10.53,50
2024-07-08 06:55,43.32,10.89,48
2024-07-08 06:58,49.76,11.50,50
2024-07-08 07:07,51.03,10.60,48
2024-07-08 07:10,44.30,11.47,49
2024-07-08 07:15,48.65,11.57,52
2024-07-08 07:20,45.06,10.45,56
2024-07-08 07:25,41.65,11.83,47
2024-07-08 07:27,38.52,12.06,50
2024-07-08 07:35,41.06,11.25,57
2024-07-08 07:40,45.70,12.04,73
2024-07-08 07:45,40.89,11.69,49
2024-07-08 07:50,34.13,10.89,74
2024-07-08 07:55,48.42,11.31,53
2024-07-08 07:58,54.09,11.16,50
2024-07-08 08:07,21.83,11.67,48
2024-07-08 08:10,24.93,11.59,50
2024-07-08 08:15,8.99,10.72,55
2024-07-08 08:20,31.54,10.94,50
2024-07-08 08:25,23.31,11.10,65
2024-07-08 08:27,28.52,11.13,48
2024-07-08 08:35,42.60,11.90,51
2024-07-08 08:40,26.09,11.72,48
2024-07-08 08:45,24.27,11.31,49
2024-07-08 08:50,18.85,10.53,53
2024-07-08 08:55,18.17,10.54,46
2024-07-08 08:58,22.06,11.23,48
2024-07-08 09:07,25.44,11.70,50
2024-07-08 09:10,46.01,10.47,63
2024-07-08 09:15,36.12,10.41,50
2024-07-08 09:20,19.15,11.70,48
2024-07-08 09:25,32.69,10.68,45
2024-07-08 09:27,49.39,10.88,51
2024-07-08 09:35,36.42,10.59,55
2024-07-08 09:40,26.65,10.39,55
2024-07-08 09:45,22.89,10.64,51
2024-07-08 09:50,4.82,11.55,48
2024-07-08 09:55,37.74,11.71,50
2024-07-08 09:58,17.86,10.56,55
2024-07-08 10:07,35.02,11.70,49
2024-07-08 10:10,25.33,10.30,69
2024-07-08 10:15,40.03,10.64,48
2024-07-08 10:20,30.74,11.81,48
2024-07-08 10:25,33.43,12.00,51
2024-07-08 10:27,25.85,11.17,49
2024-07-08 10:35,43.89,10.48,59
2024-07-08 10:40,46.94,11.72,47
2024-07-08 10:45,36.48,6.75,54
2024-07-08 10:50,33.36,11.17,44
2024-07-08 10:55,35.46,10.43,54
2024-07-08 10:58,29.77,10.49,42
2024-07-08 11:07,12.21,10.61,46
2024-07-08 11:10,42.67,11.18,49
2024-07-08 11:15,42.93,11.08,53
2024-07-08 11:20,30.46,11.98,38
2024-07-08 11:25,36.40,11.07,41
2024-07-08 11:27,7.02,10.96,37
2024-07-08 11:35,19.36,11.31,51
2024-07-08 11:40,28.73,10.02,40
2024-07-08 11:45,49.48,11.31,77
2024-07-08 11:50,37.77,10.72,50
2024-07-08 11:55,27.68,10.96,41
2024-07-08 11:58,32.02,10.94,40
2024-07-08 12:07,27.79,11.42,46
2024-07-08 12:10,23.37,11.30,44
2024-07-08 12:15,26.07,11.18,64
2024-07-08 12:20,23.43,10.33,50
2024-07-08 12:25,17.45,10.60,39
2024-07-08 12:27,38.19,10.29,41
2024-07-08 12:35,12.87,11.71,48
2024-07-08 12:40,20.53,10.40,39
2024-07-08 12:45,14.87,10.93,38
2024-07-08 12:50,9.76,10.20,38
2024-07-08 12:55,25.30,10.90,75
2024-07-08 12:58,28.92,11.72,47
2024-07-08 13:07,5.99,11.66,72
2024-07-08 13:10,10.66,10.85,44
2024-07-08 13:15,40.24,8.90,58
2024-07-08 13:20,14.14,11.08,74
2024-07-08 13:25,43.39,10.64,46
2024-07-08 13:27,33.98,10.25,44
2024-07-08 13:35,46.58,11.56,49
2024-07-08 13:40,32.71,10.53,45
2024-07-08 13:45,36.19,10.70,38
2024-07-08 13:50,33.31,11.72,50
2024-07-08 13:55,39.34,11.85,42
2024-07-08 13:58,29.93,11.29,40
2024-07-08 14:07,24.11,11.79,67
2024-07-08 14:10,39.59,11.00,37
2024-07-08 14:15,42.61,11.50,45
2024-07-08 14:20,52.78,10.23,45
2024-07-08 14:25,48.89,9.96,47
2024-07-08 14:27,28.09,10.39,37
2024-07-08 14:35,28.91,10.83,52
2024-07-08 14:40,14.50,11.37,41
2024-07-08 14:45,53.00,11.34,43
2024-07-08 14:50,17.74,10.57,46
2024-07-08 14:55,46.22,12.22,57
2024-07-08 14:58,18.59,10.29,37
2024-07-08 15:07,0.58,2.43,88
2024-07-08 15:10,39.33,11.62,47
2024-07-08 15:15,35.52,11.62,44
2024-07-08 15:20,31.82,10.61,55
2024-07-08 15:25,27.71,11.61,61
2024-07-08 15:27,42.70,11.73,38
2024-07-08 15:35,43.28,11.43,49
2024-07-08 15:40,31.14,10.73,41
2024-07-08 15:45,27.94,11.37,46
2024-07-08 15:50,41.61,10.85,79
2024-07-08 15:55,28.12,10.74,57
2024-07-08 15:58,27.45,11.42,37
2024-07-08 16:07,20.39,11.62,44
2024-07-08 16:10,24.73,11.07,38
2024-07-08 16:15,23.97,10.51,53
2024-07-08 16:20,21.54,11.09,41
2024-07-08 16:25,41.58,10.58,40
